transaction_id,order_id,product_id,quantity,discount,amount
TXN003222,ORD02267,P002,3,0.02,82320.0
TXN003223,ORD02268,P011,2,0.0,44000.0
TXN003224,ORD02268,P008,1,0.15,1870.0
TXN003225,ORD02269,P009,1,0.08,1104.0
TXN003226,ORD02270,P002,1,0.15,23800.0
TXN003227,ORD02271,P004,2,0.05,34200.0
TXN003228,ORD02272,P011,2,0.08,40480.0
TXN003229,ORD02272,P004,1,0.15,15300.0
TXN003230,ORD02273,P007,1,0.0,1800.0
TXN003231,ORD02274,P008,1,0.0,2200.0
TXN003232,ORD02275,P002,2,0.02,54880.0
TXN003233,ORD02276,P008,1,0.0,2200.0
TXN003234,ORD02276,P007,1,0.02,1764.0
TXN003235,ORD02277,P003,1,0.15,2975.0
TXN003236,ORD02278,P005,1,0.15,10200.0
TXN003237,ORD02279,P011,2,0.05,41800.0
TXN003238,ORD02280,P001,1,0.15,55250.0
TXN003239,ORD02281,P007,1,0.05,1710.0
TXN003240,ORD02282,P010,1,0.1,12600.0
TXN003241,ORD02282,P008,2,0.0,4400.0
TXN003242,ORD02283,P009,3,0.1,3240.0
TXN003243,ORD02284,P001,2,0.08,119600.0
TXN003244,ORD02285,P002,2,0.1,50400.0
TXN003245,ORD02286,P008,4,0.02,8624.0
TXN003246,ORD02287,P012,1,0.08,4140.0
TXN003247,ORD02288,P007,1,0.08,1656.0
TXN003248,ORD02289,P011,2,0.05,41800.0
TXN003249,ORD02290,P005,4,0.1,43200.0
TXN003250,ORD02290,P012,2,0.15,7650.0
TXN003251,ORD02291,P006,1,0.08,13800.0
TXN003252,ORD02292,P004,2,0.0,36000.0
TXN003253,ORD02293,P007,1,0.02,1764.0
TXN003254,ORD02293,P010,3,0.02,41160.0
TXN003255,ORD02294,P002,3,0.05,79800.0
TXN003256,ORD02295,P011,1,0.0,22000.0
TXN003257,ORD02295,P004,1,0.1,16200.0
TXN003258,ORD02296,P001,1,0.0,65000.0
TXN003259,ORD02297,P001,1,0.0,65000.0
TXN003260,ORD02298,P011,2,0.0,44000.0
TXN003261,ORD02299,P006,2,0.0,30000.0
TXN003262,ORD02299,P003,4,0.0,14000.0
TXN003263,ORD02300,P009,1,0.1,1080.0
TXN003264,ORD02300,P006,1,0.08,13800.0
TXN003265,ORD02301,P006,2,0.15,25500.0
TXN003266,ORD02301,P003,1,0.1,3150.0
TXN003267,ORD02301,P011,2,0.1,39600.0
TXN003268,ORD02302,P012,4,0.15,15300.0
TXN003269,ORD02303,P001,1,0.0,65000.0
TXN003270,ORD02303,P012,1,0.1,4050.0
TXN003271,ORD02303,P010,3,0.02,41160.0
TXN003272,ORD02304,P012,2,0.02,8820.0
TXN003273,ORD02305,P009,2,0.0,2400.0
TXN003274,ORD02305,P002,1,0.05,26600.0
TXN003275,ORD02305,P010,5,0.1,63000.0
TXN003276,ORD02306,P001,1,0.08,59800.0
TXN003277,ORD02307,P009,1,0.15,1020.0
TXN003278,ORD02308,P010,3,0.08,38640.0
TXN003279,ORD02309,P007,1,0.15,1530.0
TXN003280,ORD02310,P012,1,0.08,4140.0
TXN003281,ORD02311,P009,1,0.15,1020.0
TXN003282,ORD02312,P005,4,0.02,47040.0
TXN003283,ORD02312,P002,3,0.05,79800.0
TXN003284,ORD02312,P010,2,0.1,25200.0
TXN003285,ORD02313,P012,1,0.05,4275.0
TXN003286,ORD02314,P003,3,0.1,9450.0
TXN003287,ORD02315,P008,1,0.02,2156.0
TXN003288,ORD02315,P009,1,0.05,1140.0
TXN003289,ORD02316,P010,2,0.1,25200.0
TXN003290,ORD02317,P012,1,0.02,4410.0
TXN003291,ORD02317,P009,1,0.05,1140.0
TXN003292,ORD02318,P008,1,0.02,2156.0
TXN003293,ORD02319,P005,1,0.05,11400.0
TXN003294,ORD02320,P002,3,0.08,77280.0
TXN003295,ORD02321,P012,3,0.05,12825.0
TXN003296,ORD02321,P002,1,0.15,23800.0
TXN003297,ORD02322,P006,4,0.0,60000.0
TXN003298,ORD02323,P001,1,0.1,58500.0
TXN003299,ORD02323,P002,1,0.05,26600.0
TXN003300,ORD02323,P012,2,0.02,8820.0
TXN003301,ORD02324,P008,1,0.1,1980.0
TXN003302,ORD02324,P006,2,0.0,30000.0
TXN003303,ORD02325,P011,2,0.0,44000.0
TXN003304,ORD02325,P007,1,0.08,1656.0
TXN003305,ORD02326,P006,1,0.08,13800.0
TXN003306,ORD02327,P010,1,0.08,12880.0
TXN003307,ORD02328,P006,1,0.02,14700.0
TXN003308,ORD02329,P005,1,0.05,11400.0
TXN003309,ORD02330,P006,1,0.02,14700.0
TXN003310,ORD02331,P007,1,0.15,1530.0
TXN003311,ORD02331,P004,2,0.02,35280.0
TXN003312,ORD02332,P002,1,0.15,23800.0
TXN003313,ORD02333,P012,2,0.05,8550.0
TXN003314,ORD02334,P010,2,0.02,27440.0
TXN003315,ORD02335,P005,1,0.02,11760.0
TXN003316,ORD02336,P009,1,0.02,1176.0
TXN003317,ORD02337,P004,1,0.05,17100.0
TXN003318,ORD02338,P008,1,0.1,1980.0
TXN003319,ORD02338,P007,2,0.08,3312.0
TXN003320,ORD02339,P008,1,0.02,2156.0
TXN003321,ORD02339,P001,4,0.05,247000.0
TXN003322,ORD02340,P002,1,0.15,23800.0
TXN003323,ORD02340,P011,1,0.05,20900.0
TXN003324,ORD02341,P005,1,0.08,11040.0
TXN003325,ORD02341,P010,3,0.05,39900.0
TXN003326,ORD02342,P007,1,0.08,1656.0
TXN003327,ORD02343,P008,1,0.05,2090.0
TXN003328,ORD02344,P009,2,0.05,2280.0
TXN003329,ORD02345,P010,1,0.1,12600.0
TXN003330,ORD02345,P005,1,0.1,10800.0
TXN003331,ORD02346,P007,1,0.1,1620.0
TXN003332,ORD02347,P009,2,0.0,2400.0
TXN003333,ORD02348,P006,4,0.05,57000.0
TXN003334,ORD02349,P001,1,0.0,65000.0
TXN003335,ORD02350,P001,1,0.0,65000.0
TXN003336,ORD02351,P003,5,0.02,17150.0
TXN003337,ORD02351,P012,2,0.1,8100.0
TXN003338,ORD02352,P007,2,0.0,3600.0
TXN003339,ORD02353,P008,4,0.08,8096.0
TXN003340,ORD02354,P011,1,0.05,20900.0
TXN003341,ORD02355,P009,1,0.0,1200.0
TXN003342,ORD02356,P007,1,0.1,1620.0
TXN003343,ORD02356,P011,2,0.0,44000.0
TXN003344,ORD02357,P008,3,0.15,5610.0
TXN003345,ORD02358,P008,2,0.08,4048.0
TXN003346,ORD02359,P012,3,0.15,11475.0
TXN003347,ORD02360,P001,1,0.02,63700.0
TXN003348,ORD02361,P010,2,0.02,27440.0
TXN003349,ORD02361,P002,3,0.02,82320.0
TXN003350,ORD02362,P012,2,0.1,8100.0
TXN003351,ORD02362,P010,4,0.0,56000.0
TXN003352,ORD02362,P007,1,0.1,1620.0
TXN003353,ORD02363,P003,2,0.05,6650.0
TXN003354,ORD02364,P009,3,0.08,3312.0
TXN003355,ORD02365,P003,1,0.15,2975.0
TXN003356,ORD02365,P006,3,0.15,38250.0
TXN003357,ORD02365,P008,3,0.05,6270.0
TXN003358,ORD02366,P007,2,0.08,3312.0
TXN003359,ORD02366,P010,2,0.0,28000.0
TXN003360,ORD02367,P008,2,0.0,4400.0
TXN003361,ORD02367,P005,2,0.0,24000.0
TXN003362,ORD02367,P011,3,0.02,64680.0
TXN003363,ORD02368,P004,2,0.1,32400.0
TXN003364,ORD02368,P001,1,0.15,55250.0
TXN003365,ORD02369,P007,1,0.08,1656.0
TXN003366,ORD02370,P012,3,0.15,11475.0
TXN003367,ORD02371,P011,4,0.0,88000.0
TXN003368,ORD02372,P001,2,0.15,110500.0
TXN003369,ORD02372,P004,1,0.02,17640.0
TXN003370,ORD02373,P007,1,0.15,1530.0
TXN003371,ORD02374,P008,1,0.1,1980.0
TXN003372,ORD02375,P012,1,0.15,3825.0
TXN003373,ORD02376,P011,1,0.0,22000.0
TXN003374,ORD02376,P001,3,0.08,179400.0
TXN003375,ORD02377,P004,4,0.1,64800.0
TXN003376,ORD02378,P003,5,0.1,15750.0
TXN003377,ORD02378,P002,2,0.0,56000.0
TXN003378,ORD02378,P007,2,0.02,3528.0
TXN003379,ORD02379,P004,1,0.08,16560.0
TXN003380,ORD02380,P006,1,0.05,14250.0
TXN003381,ORD02381,P002,2,0.0,56000.0
TXN003382,ORD02381,P008,4,0.0,8800.0
TXN003383,ORD02382,P008,3,0.15,5610.0
TXN003384,ORD02383,P012,2,0.0,9000.0
TXN003385,ORD02384,P010,2,0.15,23800.0
TXN003386,ORD02384,P009,3,0.08,3312.0
TXN003387,ORD02384,P002,1,0.05,26600.0
TXN003388,ORD02385,P003,2,0.15,5950.0
TXN003389,ORD02385,P009,1,0.05,1140.0
TXN003390,ORD02386,P004,2,0.08,33120.0
TXN003391,ORD02387,P011,2,0.05,41800.0
TXN003392,ORD02388,P011,1,0.05,20900.0
TXN003393,ORD02388,P010,1,0.15,11900.0
TXN003394,ORD02389,P002,1,0.15,23800.0
TXN003395,ORD02390,P008,1,0.02,2156.0
TXN003396,ORD02391,P006,1,0.15,12750.0
TXN003397,ORD02392,P010,1,0.15,11900.0
TXN003398,ORD02393,P011,2,0.15,37400.0
TXN003399,ORD02394,P005,2,0.05,22800.0
TXN003400,ORD02394,P002,2,0.15,47600.0
TXN003401,ORD02395,P008,1,0.0,2200.0
TXN003402,ORD02396,P003,1,0.08,3220.0
TXN003403,ORD02397,P006,1,0.0,15000.0
TXN003404,ORD02397,P002,1,0.02,27440.0
TXN003405,ORD02397,P011,1,0.02,21560.0
TXN003406,ORD02398,P001,1,0.15,55250.0
TXN003407,ORD02399,P006,1,0.1,13500.0
TXN003408,ORD02399,P001,2,0.02,127400.0
TXN003409,ORD02400,P009,1,0.1,1080.0
